N,N,N',N'-Tetramethylethylenediamine, 99%||11/27/2017|0|Solid (g)|110-18-9|C 112 B|H2|Strem Chemicals|Jul-50
Phenol: Chloroform: Isoamyl Alcohol 25:24:1||11/27/2017|0|Solid (g)||C 112 B|H2|Sigma-Aldrich|P2069-100ML
Riboflavin||11/27/2017|0|Solid (g)||C 112 B|H2|Sigma-Aldrich|Apr-61
Tributylhexadecylphosphonium Bromide||11/27/2017|0|Solid (g)|14937-45-2|C 112 B|H2|TCI|H1047
1-Bromobutane, 99%||11/27/2017|0|Solid (g)|109-65-9|C 112 B|H3|Sigma-Aldrich|B59497-25G
3-Bromotoluene, 98%||11/27/2017|0|Solid (g)|591-17-3|C 112 B|H3|Sigma-Aldrich|16,721-5
3-Chlorotoluene, 98%||11/27/2017|0|Solid (g)|108-41-8|C 112 B|H3|Sigma-Aldrich|13,850-6
Bromoethane, 98%||11/27/2017|0|Solid (g)|74-96-4|C 112 B|H3|Sigma-Aldrich|124052-500G
Chlorobenzene||11/27/2017|0|Solid (g)|108-90-7|C 112 B|H3|EMD|S6841791 448
Dichloromethane Methylene Chloride||11/27/2017|0|Solid (g)||C 112 B|H3||
Iodethan, ReagentPlus, 99%||11/27/2017|0|Solid (g)|75-03-6|C 112 B|H3|Sigma-Aldrich|I778-0
Iodoethane, 98%, stabilized||11/27/2017|0|Solid (g)|75-03-6|C 112 B|H3|Beantown Chemicals|129705-100G
Iodoethane, 98+%, stab. with copper||11/27/2017|0|Solid (g)|75-03-6|C 112 B|H3|Sigma-Aldrich|A14444
Methyl Iodide||11/27/2017|0|Solid (g)||C 112 B|H3||
2, 4-Dihydroxybenzophenone||11/27/2017|0|Solid (g)|131-56-6|C 112 B|I1|TCI|D0573
4-Acetamidophenol, 98%||11/27/2017|0|Solid (g)|103-90-2|C 112 B|I1|Alfa Aesar|A11240
4-Hydroxybenzophenone||11/27/2017|0|Solid (g)|1137-42-4|C 112 B|I1|TCI|H0222
Acetaminophen||11/27/2017|0|Solid (g)|103-90-2|C 112 B|I1||
Acetonitrile||11/27/2017|0|Solid (g)|75-05-8|C 112 B|I1|Beantown Chemicals|BDH1103-4LP
Diethyl Sulfate, 99%||11/27/2017|0|Solid (g)|64-67-5|C 112 B|I1|Acros|114560250
Dimethyl Sulfoxide-D6||11/27/2017|0|Solid (g)|2206-27-1|C 112 B|I1|Cambridge Isotope|DLM-10-10X1
Dimethyl Sulfoxide-D6||11/27/2017|0|Solid (g)|2206-27-1|C 112 B|I1|Cambridge Isotope|DLM-10-25
Dimethylsulfoxide, 99.9+%||11/27/2017|0|Solid (g)|67-68-5|C 112 B|I1|Alfa Aesar|36480
Dodecyl Sulfate, sodium salt, 99+%||11/27/2017|0|Solid (g)|151-21-3|C 112 B|I1|Sigma-Aldrich|436143-25G
Phenol, Loose Crystals||11/27/2017|0|Solid (g)|108-95-2|C 112 B|I1|Macron|0273-03
Silver Trifluoromethane-sulfonate, 98%||11/27/2017|0|Solid (g)|2923-28-6|C 112 B|I1|Alfa Aesar|88722
2-Bromobenzoic Acid, 98%||11/27/2017|0|Solid (g)|8-65-3|C 112 B|I2|Alfa Aesar|A13608
2-Chlorobenzoic Acid, 98+%||11/27/2017|0|Solid (g)|118-91-2|C 112 B|I2|Alfa Aesar|A10832
3-Bromopropionic Acid, 97%||11/27/2017|0|Solid (g)|590-92-1|C 112 B|I2|Sigma-Aldrich|101281-100G
3-Chlorobenzoic Acid, 99%||11/27/2017|0|Solid (g)|535-80-8|C 112 B|I2|Alfa Aesar|A10876
3-Chloropropionic Acid, 98%||11/27/2017|0|Solid (g)|107-94-8|C 112 B|I2|Sigma-Aldrich|132691-100G
4-Chlorocinnamic Acid, 99%, predominantly trans||11/27/2017|0|Solid (g)|1615-02-07|C 112 B|I2|Sigma-Aldrich|C31600-25G
4-Chlorophenoxy-acetic Acid||11/27/2017|0|Solid (g)|122-88-3|C 112 B|I2|Sigma-Aldrich|C0413-25G
4-Chlorophenoxyacetic Acid||11/27/2017|0|Solid (g)|122-88-3|C 112 B|I2|TCI|C0250
5-Chlorosalicylic Acid, 98%||11/27/2017|0|Solid (g)|321-14-2|C 112 B|I2|Sigma-Aldrich|C70908-100G
5-Chlorosalicylic Acid, 99%||11/27/2017|0|Solid (g)|321-14-2|C 112 B|I2|Alfa Aesar|B23984
Acetylsalicylic Acid||11/27/2017|0|Solid (g)|50-78-2|C 112 B|I2|Sigma-Aldrich|A5376-250G
Adipic Acid, 99+%||11/27/2017|0|Solid (g)|0124-04-09|C 112 B|I2|Sigma-Aldrich|240524-100G
Anthranilic Acid, 98+%||11/27/2017|0|Solid (g)|118-92-3|C 112 B|I2|Sigma-Aldrich|A89855-100G
Benzillic Acid, 99+%||11/27/2017|0|Solid (g)|76-93-7|C 112 B|I2|Sigma-Aldrich|B519-4
Benzoic Acid||11/27/2017|0|Solid (g)|65-85-0|C 112 B|I2|TCI|B2635
Benzoic Acid||11/27/2017|0|Solid (g)||C 112 B|I2||
Butyric Acid||11/27/2017|0|Solid (g)||C 112 B|I2||
Butyric Acid, 99+%||11/27/2017|0|Solid (g)|107-92-6|C 112 B|I2||L13189
Butyric Acid, 99+%||11/27/2017|0|Solid (g)|107-92-6|C 112 B|I2|Alfa Aesar|L13189
DL-Tartaric Acid||11/27/2017|0|Solid (g)|133-38-9|C 112 B|I2|TCI|T0001
L-Ascorbic Acid||11/27/2017|0|Solid (g)|50-81-7|C 112 B|I2|Sigma-Aldrich|255564-100G
O5-Chlorosalicylic Acid||11/27/2017|0|Solid (g)||C 112 B|I2||
Salicylic Acid||11/27/2017|0|Solid (g)|69-72-7|C 112 B|I2||
Salicylic Acid, 99%||11/27/2017|0|Solid (g)|69-72-7|C 112 B|I2|Alfa Aesar|A12253
T-Cinnamic||11/27/2017|0|Solid (g)||C 112 B|I2||
trans-Cinnamic Acid, 97%||11/27/2017|0|Solid (g)|0140-10-3|C 112 B|I2|Sigma-Aldrich|133760-100G
trans-Cinnamic Acid, 99+%||11/27/2017|0|Solid (g)|0140-10-3|C 112 B|I2|Alfa Aesar|A13538
(Ethylenedinitrilo)Tetaacetic Acid, Disodium Salt, Dihydrate||11/30/2017|0|Solid (g)|6381-92-6|C 112 B|J1|Macron|4931-02
(S)-(+)-4-Isobutyl-alpha-methylphenylacetic Acid, 99%||11/30/2017|0|Solid (g)|51146-56-6|C 112 B|J1|Sigma-Aldrich|375160-1G
1-Heptanesulfonic Acid||11/30/2017|0|Solid (g)|22767-50-6|C 112 B|J1|Sigma-Aldrich|22,155-4
2-Hydroxycinnamic Acid, 97%, Predominantly trans||11/30/2017|0|Solid (g)|614-60-8|C 112 B|J1|Sigma-Aldrich|H22809-25G
2,6-Pyridinedicarboxylic Acid, 99%||11/30/2017|0|Solid (g)|499-83-2|C 112 B|J1|Sigma-Aldrich|P63808-100G
4-Hydroxy-3-Methoxyphenylacetic Acid||11/30/2017|0|Solid (g)|0306-08-01|C 112 B|J1|Sigma-Aldrich|H-1252
4-Hydroxybenzoic Acid, 99%||11/30/2017|0|Solid (g)|99-96-7|C 112 B|J1|Sigma-Aldrich|H20059-100G
Ascorbic Acid||11/30/2017|0|Solid (g)|50-81-7|C 112 B|J1|Beantown Chemicals|BDH0242-100G
Citric Acid, Anhydrous, powder||11/27/2017|0|Solid (g)|77-92-9|C 112 B|J1|J.T. Baker|0122-01
Citric Acid, Monohydrate (Granular)||11/27/2017|0|Solid (g)||C 112 B|J1|Fisher|A-104
Cyanuric Acid||11/30/2017|0|Solid (g)|108-80-5|C 112 B|J1|Sigma-Aldrich|185809-25G
D-(+)-Glucuronic Acid, 99+%||11/30/2017|0|Solid (g)|32449-92-6|C 112 B|J1|Sigma-Aldrich|851450-100G
Decanoic Acid, 99%||11/30/2017|0|Solid (g)|334-48-5|C 112 B|J1|Alfa Aesar|A14788
Ethylenediaminetetraacetic Acid||11/30/2017|0|Solid (g)|60-00-4|C 112 B|J1|Sigma-Aldrich|E9884-100G
Ethylenediaminetetraacetic Acid, Disodium Salt Dihydrate, 99%||11/30/2017|0|Solid (g)|6381-92-6|C 112 B|J1|Sigma-Aldrich|106313-500G
Ferulic Acid, 99+%||11/30/2017|0|Solid (g)|537-98-4|C 112 B|J1|SAFC|W518301-100G
Folic Acid||11/30/2017|0|Solid (g)|59-30-3|C 112 B|J1|Sigma-Aldrich|F7876-10G
Furmaric Acid||11/30/2017|0|Solid (g)|110-17-8|C 112 B|J1|TCI|F0067
Isobutyric Acid, 99%||11/30/2017|0|Solid (g)|79-31-2|C 112 B|J1|Alfa Aesar|L04038
L-(+)-Tartaric Acid, 99.5%||11/30/2017|0|Solid (g)|87-69-4|C 112 B|J1|Sigma-Aldrich|251380-100G
L-Ascorbic Acid, 99+%||11/30/2017|0|Solid (g)|50-81-7|C 112 B|J1|Sigma-Aldrich|255564-100G
m-Toluic Acid||11/30/2017|0|Solid (g)|232-13|C 112 B|J1||
Malonic Acid, 99.5+%||11/30/2017|0|Solid (g)|141-82-2|C 112 B|J1|Alfa Aesar|31715
MES Hydrate, 99% for Biochemistry||11/30/2017|0|Solid (g)||C 112 B|J1|Acros|172590250
Methanesulfonic Acid||11/30/2017|0|Solid (g)|75-75-2|C 112 B|J1|Sigma-Aldrich|471356-25ML
Nicotinic Acid||11/30/2017|0|Solid (g)|59-67-6|C 112 B|J1|Sigma-Aldrich|72310-100G
Nicotinic Acid, 98%||11/30/2017|0|Solid (g)|59-67-6|C 112 B|J1|Sigma-Aldrich|N4126-5G
p-Toluenesulfonic Acid, Monohydrate, 98.5%||11/30/2017|0|Solid (g)|6192-52-5|C 112 B|J1|Sigma-Aldrich|402885-5G
p-Toluenesulfonic Acid, Monohydrate, 98.5%||11/30/2017|0|Solid (g)|6192-52-5|C 112 B|J1|Sigma-Aldrich|402885-100G
p-Toluic Acid||11/30/2017|0|Solid (g)|99-94-5|C 112 B|J1||
p-Toluic Acid, 98%||11/30/2017|0|Solid (g)|99-94-5|C 112 B|J1|Alfa Aesar|A11506
p-Toluic Acid, 98%||11/30/2017|0|Solid (g)|99-94-5|C 112 B|J1|Sigma-Aldrich|T36803-100G
Rhodizonic Acid Disodium Salt, 98%||11/30/2017|0|Solid (g)|523-21-7|C 112 B|J1|Alfa Aesar|A16126
Sodium Rhodoziante||11/30/2017|0|Solid (g)||C 112 B|J1||
Sulfamic Acid||11/30/2017|0|Solid (g)|5329-14-6|C 112 B|J1|Sigma-Aldrich|86040-100G
trans-2-Hydroxycinnamic Acid, 98+%||11/30/2017|0|Solid (g)|614-60-8|C 112 B|J1|Alfa Aesar|A11740
trans-Cinnamic Acid||11/30/2017|0|Solid (g)|0140-10-3|C 112 B|J1||
Acetic Anhydride||11/30/2017|0|Solid (g)|108-24-7|C 112 B|J2|Sigma-Aldrich|320102-500ML
Adipoyl Chloride, 98%||11/30/2017|0|Solid (g)|111-50-2|C 112 B|J2|Sigma-Aldrich|165212-5G
Aspirin (Old)||11/30/2017|0|Solid (g)||C 112 B|J2||
Brucine (10,11-Dimethoxystrychnine)||11/30/2017|0|Solid (g)|4845-99-2|C 112 B|J2|Sigma-Aldrich|B-0378
Maleic Anhydride||11/30/2017|0|Solid (g)||C 112 B|J2||
Pepsin from Porcine Gastric Mucosa||11/30/2017|0|Solid (g)|9001-75-6|C 112 B|J2|Sigma-Aldrich|P7000-25G
Pyridoxine, 98+%||11/30/2017|0|Solid (g)|65-23-6|C 112 B|D1|Sigma-Aldrich|P5669-5G
Salicylic Acid, Aspirin, acetanminophen, caffeine||11/30/2017|0|Solid (g)||C 112 B|J2||
(1S,2S,5R)-(+)-Neomenthol||2/15/2018|0|Solid (g)|2216-52-6|C 112 A|Refridgerator|Aldrich|235180-5G
0.1, Iron (III) Chloride in Water||2/15/2018|0|Solid (g)||C 112 A|Refridgerator||
0.1M, Copper (II) Chloride||2/15/2018|0|Solid (g)||C 112 A|Refridgerator||
0.1M, Copper (III) Chloride in Water||2/15/2018|0|Solid (g)||C 112 A|Refridgerator||
0.1M, Iron (III) Chloride||2/15/2018|0|Solid (g)||C 112 A|Refridgerator||
0.3G, Creatine in 80ML, Potassium hydroxide, 40%||2/15/2018|0|Solid (g)||C 112 A|Refridgerator||
1-(3-Dimethylaminopropyl)-3-ethylcarbodiimide hydrochloride, 98%||2/15/2018|0|Solid (g)|25952-53-8|C 112 A|Refridgerator|Alfa Aesar|A10807
1-Naphthol, 99.7%||2/15/2018|0|Solid (g)||C 112 A|Refridgerator|Chem-Impex|844
1-Pentene, 95%||2/15/2018|0|Solid (g)|109-67-1|C 112 A|Refridgerator|Aldrich|32,842-1
1,4 Dibromo-2 butene, 99%, trans||2/15/2018|0|Solid (g)||C 112 A|Refridgerator|Aldrich|D39207-25G
1% Starch Solution||2/15/2018|0|Solid (g)||C 112 A|Refridgerator||
10% Chelex Solution||2/15/2018|0|Solid (g)||C 112 A|Refridgerator||
100ML, Tin (IV) Chloride||2/15/2018|0|Solid (g)|7646-78-8|C 112 A|Refridgerator|Riedel-de Haen|14520
1M, Acetic Acid, Cellulose||2/15/2018|0|Solid (g)||C 112 A|Refridgerator||
2-Cyclopenten-1-one, 98%||2/15/2018|0|Solid (g)||C 112 A|Refridgerator|Alfa Aesar|10141742
2-Hydroxyethyl methacrylate, 98%||2/15/2018|0|Solid (g)|868-77-9|C 112 A|Refridgerator|Aldrich|525464-100mL
2-Methylbutane||2/15/2018|0|Solid (g)|78-78-4|C 112 A|Refridgerator|Sigma-Aldrich|M32631-500ML
2,2,6,6-Tetramethylpiperidine 1-oxyl free radial||2/15/2018|0|Solid (g)|2564-83-2|C 112 A|Refridgerator|TCI|XDP8M-EB
20%, Dextose||2/15/2018|0|Solid (g)||C 112 A|Refridgerator||
3-Chloroperoxybenzoic acid, 77% max.||2/15/2018|0|Solid (g)||C 112 A|Refridgerator|Aldrich|273031-25G
3,3',5,5'- Tetramethylbenzidine||2/15/2018|0|Solid (g)|54827-17-7|C 112 A|Refridgerator|Aldrich|860336-5G
30% Hydrogen Peroxide||2/15/2018|0|Solid (g)||C 112 A|Refridgerator||
30% Hydrogen Peroxide||2/15/2018|0|Solid (g)||C 112 A|Refridgerator||
Acetic Acid, Cellulose||2/15/2018|0|Solid (g)||C 112 A|Refridgerator||
Acid Phosphatase||2/15/2018|0|Solid (g)|9001-77-8|C 112 A|Refridgerator|MP|153876
Allyl Bromide, 99%, stab. with 300-1000ppm Propylene Oxide||2/15/2018|0|Solid (g)|106-95-6|C 112 A|Refridgerator|Alfa Aesar|A11766
Artificial Saliva||2/15/2018|0|Solid (g)||C 112 A|Refridgerator|Pickering Laboratories|1700-0304
Benzoyl Choride, 99%, ACS reagent||2/15/2018|0|Solid (g)|98-88-4|C 112 A|Refridgerator|Sigma-Aldrich|259950-250ML
Benzoyl peroxide, 97% dry||2/15/2018|0|Solid (g)|94-36-0|C 112 A|Refridgerator|Alfa Aesar|L13174
Biodiesel||2/15/2018|0|Solid (g)||C 112 A|Refridgerator||
Biotin, Approx. 99%||2/15/2018|0|Solid (g)||C 112 A|Refridgerator|Sigma|096K1811
Borane-dimethylamine complex, 97%||2/15/2018|0|Solid (g)|74-94-2|C 112 A|Refridgerator|Aldrich|180238-25G
Borane-tert-butylamine complex, powder, 97%||2/15/2018|0|Solid (g)|7337-45-3|C 112 A|Refridgerator|Aldrich|180211-25G
Cellulase from Trichoderma longibrachiatum||2/15/2018|0|Solid (g)|90112-54-8|C 112 A|Refridgerator|Sigma|C9748-100G
Cellulose from Aspergillus niger||2/15/2018|0|Solid (g)||C 112 A|Refridgerator|Sigma|C1184-25KU
Charcoal||2/15/2018|0|Solid (g)||C 112 A|Refridgerator||
Chloroform-D||2/15/2018|0|Solid (g)||C 112 A|Refridgerator|Cambridge Isotope Laboratories, Inc|12B-046
Chloroform-D||2/15/2018|0|Solid (g)||C 112 A|Refridgerator|Cambridge Isotope Laboratories, Inc|DLM-7-100
Chloroform-D||2/15/2018|0|Solid (g)||C 112 A|Refridgerator|Cambridge Isotope Laboratories, Inc|DLM-7-100
Chloroform-D, (D,99.8%)||2/15/2018|0|Solid (g)||C 112 A|Refridgerator|Cambridge Isotope Labratories|DLM-7-100
Chloroprene Solution||2/15/2018|0|Solid (g)||C 112 A|Refridgerator|Ultra Scientific|HC-491
Clairoxide||2/15/2018|0|Solid (g)||C 112 A|Refridgerator|Clairol Professional|
Cocaine hydrochloride solution||2/15/2018|0|Solid (g)|53-21-4|C 112 A|Refridgerator|sigma Aldrich|C1528-1mL
d4 acetic acid in D2O||2/15/2018|0|Solid (g)||C 112 A|Refridgerator||
Deuterium oxide||2/15/2018|0|Solid (g)|7789-20-0|C 112 A|Refridgerator|Aldrich|34,716-7
Deuterium oxide||2/15/2018|0|Solid (g)|7789-20-0|C 112 A|Refridgerator|Cambridge Isotope Laboratories, Inc|13H-453
Dextrose||2/15/2018|0|Solid (g)||C 112 A|Refridgerator||
Diisobutylaluminum hydride, 1.0M solution in tetrahydrofuran||2/15/2018|0|Solid (g)||C 112 A|Refridgerator|Sigma-Aldrich|214981-100ML
Dimethyl Sulfoxide||2/15/2018|0|Solid (g)|2206-27-1|C 112 A|Refridgerator|Cambridge Isotope Laboratories, Inc|7B-245
Dimethyl Sulfoxide-D6||2/15/2018|0|Solid (g)|2206-27-1|C 112 A|Refridgerator|Cambridge Isotope Laboratories, Inc|
Extraction via Enzematic Process||2/15/2018|0|Solid (g)||C 112 A|Refridgerator||
Fluorophenoyl-alanine||2/15/2018|0|Solid (g)||C 112 A|Refridgerator|Sigma|
GC-Biodiesel||2/15/2018|0|Solid (g)||C 112 A|Refridgerator||
Gramive Methyl Iodide, Potassium/Cyamide||2/15/2018|0|Solid (g)||C 112 A|Refridgerator||
H-Lys(TFA)-OH||2/15/2018|0|Solid (g)||C 112 A|Refridgerator|bachem|
Hemoglobin human||2/15/2018|0|Solid (g)||C 112 A|Refridgerator|Sigma|H7379-1G
Hydrogen Peroxide||2/15/2018|0|Solid (g)||C 112 A|Refridgerator|CareOne|158498
Hydrogen Peroxide 30%||2/15/2018|0|Solid (g)||C 112 A|Refridgerator|BDH|BDH7690-1
Hydrogen Peroxide 30% solution||2/15/2018|0|Solid (g)||C 112 A|Refridgerator|M|55224540
Hydrogen Peroxide Aaron Industries||2/15/2018|0|Solid (g)||C 112 A|Refridgerator||
Hydrogen Peroxide, 3%||2/15/2018|0|Solid (g)||C 112 A|Refridgerator|Western Family|32991
Ice||2/15/2018|0|Solid (g)||C 112 A|Refridgerator||
Iodomethane||2/15/2018|0|Solid (g)|74-88-4|C 112 A|Refridgerator|Sigma-Aldrich|289566-100G
Iodomethane||2/15/2018|0|Solid (g)|74-88-4|C 112 A|Refridgerator|Sigma- Aldrich|28966-10G
Iodomethane, ReagentPlus, 99.5%||2/15/2018|0|Solid (g)|74-88-4|C 112 A|Refridgerator|Sigma-Aldrich|289566-100G
Isovaleraldehyde||2/15/2018|0|Solid (g)||C 112 A|Refridgerator||
Isovaleraldehyde||2/15/2018|0|Solid (g)||C 112 A|Refridgerator||
Isovaleraldehyde 97%||2/15/2018|0|Solid (g)|590-86-3|C 112 A|Refridgerator|Aldrich|146455-100mL
Isovaleraldehyde, 97%||2/15/2018|0|Solid (g)|590-86-3|C 112 A|Refridgerator|sigma Aldrich|146455-100mL
L-Cystine||2/15/2018|0|Solid (g)||C 112 A|Refridgerator||
Lactoglobulin from Bovine Milk||2/15/2018|0|Solid (g)||C 112 A|Refridgerator|Sigma|100H8185
LB- Amp on Agar||2/15/2018|0|Solid (g)||C 112 A|Refridgerator||
Lipase from Candida rugosa||2/15/2018|0|Solid (g)||C 112 A|Refridgerator|Sigma|L1754-5G
Methacryloyl Chloride, 97%, stab. with ca 400ppm, 4-methoxyphenol||2/15/2018|0|Solid (g)|920-46-7|C 112 A|Refridgerator|Alfa Aesar|L14511
Methanol-D4||2/15/2018|0|Solid (g)||C 112 A|Refridgerator|Cambridge Isotope Laboratories, Inc|5L-080
Methyl Linoleate||2/15/2018|0|Solid (g)|112-63-0|C 112 A|Refridgerator|Fluka|62280-5ML
Methyl Linolen GC-FIB||2/15/2018|0|Solid (g)||C 112 A|Refridgerator||
Methyl Sulfoxide||2/15/2018|0|Solid (g)||C 112 A|Refridgerator|Aldrich|41,791-2
Methyl-d3 alcohol-d||2/15/2018|0|Solid (g)||C 112 A|Refridgerator|Aldrich|15,194-7
Methylene Chloride||2/15/2018|0|Solid (g)||C 112 A|Refridgerator|Cambridge Isotope Laboratories, Inc|131-277
Microcentifuge Rack||2/15/2018|0|Solid (g)||C 112 A|Refridgerator||
Oleic Acid, tech, 90%||2/15/2018|0|Solid (g)|112-80-1|C 112 A|Refridgerator|Aldrich|36,452-5
p-Anisaldehyde||2/15/2018|0|Solid (g)||C 112 A|Refridgerator|TCI|A1674
PAA Stain for TLC||2/15/2018|0|Solid (g)||C 112 A|Refridgerator||
Phenolphthalein Stock Solution||2/15/2018|0|Solid (g)||C 112 A|Refridgerator||
Phenylacetaldehyde||2/15/2018|0|Solid (g)|122-78-1|C 112 A|Refridgerator|Aldrich|107395-25ML
Phenylacetaldehyde, 95%||2/15/2018|0|Solid (g)|122-78-1|C 112 A|Refridgerator|Alfa Aesar|10181536
Pyridylthiol Propionyl Hydroxide||2/15/2018|0|Solid (g)||C 112 A|Refridgerator||
Pyrrole, 99%, extra pure||2/15/2018|0|Solid (g)|109-97-7|C 112 A|Refridgerator|Acros|157710250
Pyruvic Acid||2/15/2018|0|Solid (g)||C 112 A|Refridgerator|Sigma|P-2256
Sheep Blood (Defibrinated)||2/15/2018|0|Solid (g)||C 112 A|Refridgerator|Ward's Science|88 W 0902
Solution C||2/15/2018|0|Solid (g)||C 112 A|Refridgerator||
Takayama Reagant||2/15/2018|0|Solid (g)||C 112 A|Refridgerator||
tert-Butyl methyl ether, 99+%||2/15/2018|0|Solid (g)|1634-04-04|C 112 A|Refridgerator|Aldrich|44,380-8
Test Tubes with unknown substances||2/15/2018|0|Solid (g)||C 112 A|Refridgerator||
Tetrachloroauric(III) acid tihydrate ACS reagant||2/15/2018|0|Solid (g)||C 112 A|Refridgerator|Acros Organics|16961-25-4
Triketohydrindene Hydrate||2/15/2018|0|Solid (g)||C 112 A|Refridgerator|Fisher Scientific|792813
Tris(hydroxymethyl)amino-methane Hydroxide||2/15/2018|0|Solid (g)|1185-53-1|C 112 A|Refridgerator|TCI|T0740
Trizma||2/15/2018|0|Solid (g)||C 112 A|Refridgerator|Sigma|T1449-50mL
Unk Char||2/15/2018|0|Solid (g)||C 112 A|Refridgerator||
Unknown substance in beaker with aluminum foil wrap||2/15/2018|0|Solid (g)||C 112 A|Refridgerator||
Vitamin B||2/15/2018|0|Solid (g)|68-19-9|C 112 A|Refridgerator|Sigma-Aldrich|V2876-100MG
Yeast DNA Extraction Kit||2/15/2018|0|Solid (g)||C 112 A|Refridgerator|Thermo Scientific|78870
2,7-Dichlorofluorescein||12/12/2016|0|Solid (g)|76-54-0|C 112 A||Fisher|0-2256
Basic Fuchsin||12/12/2016|0|Solid (g)|569-61-9|C 112 A||Sigma-Aldrich|85,734-3
Benedict's Solution, Quantitative||12/12/2016|0|Solid (g)|N/A|C 112 A||Ricca|935-32
Benzyltributylammonium Chloride||12/12/2016|0|Solid (g)|23616-79-7|C 112 B||Acros|186151000
Bromocresol Green||12/12/2016|0|Solid (g)|76-60-8|C 112 A||Acros|40293-0100
Bromocresol Green||12/12/2016|0|Solid (g)|76-60-8|C 112 A||Alfa Aesar|A17090
Bromocresol Purple||12/12/2016|0|Solid (g)|115-40-2|C 112 A||Fisher|B-393
Bromophenol Blue||12/12/2016|0|Solid (g)|115-39-9|C 112 A||EMD|BX1410-7
Bromothymol Blue||12/12/2016|0|Solid (g)|76-59-5|C 112 A||Matheson, Coleman, & Ball|71463
Bromthymol Blue||12/12/2016|0|Solid (g)|24722-90-2|C 112 A||LaMotte|2410-C
Caffeine, 99%||11/13/2017|0|Solid (g)|58-08-2|C 112 B||Alfa Aesar|A10431
Calcon||12/12/2016|0|Solid (g)|2538-85-4|C 112 A||Sigma-Aldrich|H1878-50G
Calmagite||12/12/2016|0|Solid (g)|3147-14-6|C 112 A||Sigma-Aldrich|C20-4
Congo Red||12/12/2016|0|Solid (g)|573-58-0|C 112 A||Fisher|A-795
Coomassie Brilliant Blue G||12/12/2016|0|Solid (g)|6104-58-1|C 112 A||Sigma-Aldrich|B-0770
Coomassie Brilliant Blue R-250||12/12/2016|0|Solid (g)|6104-59-2|C 112 A||Bio-Rad|161-0400
Crystal Violet||12/12/2016|0|Solid (g)|548-62-9|C 112 A||EMD|CX2096-3
Erichrome Black T||12/12/2016|0|Solid (g)|1787-61-7|C 112 A||Fisher|E-512
Ethyl Iodide||11/27/2017|0|Solid (g)|75-03-6|C 112 B|||
Hydroxy Napthol Blue||12/12/2016|0|Solid (g)|165660-27-5|C 112 A||Sigma-Aldrich|219916-100G
Indigo Carmine||12/12/2016|0|Solid (g)|860-22-0|C 112 A||Sigma-Aldrich|13,116-4
Methyl Orange Sodium Salt||12/12/2016|0|Solid (g)|547-58-0|C 112 A||Baker|Q857-3
Methylene Blue||12/12/2016|0|Solid (g)|61-73-4|C 112 A||Sigma-Aldrich|86,124-3
Phenol Red Acid Powder||12/12/2016|0|Solid (g)|143-74-8|C 112 A||LaMotte|2411-C
Phenolphthalein||12/12/2016|0|Solid (g)|77-09-8|C 112 A||Fisher|P-79
Thiazole Yellow G||12/12/2016|0|Solid (g)|1829-00-1|C 112 A||Fluka|88390-5G
Thymol Blue||12/12/2016|0|Solid (g)|76-61-6|C 112 A||Fisher|T-416
Thymolphthalein||12/12/2016|0|Solid (g)|125-20-2|C 112 A||Matheson, Coleman, & Ball|NB-1337
Universal Indicator Solution||12/12/2016|0|Solid (g)|N/A|C 112 A||Ward|470302-988
Universal Indicator Solution||12/12/2016|0|Solid (g)|N/A|C 112 A||EM Science|9175-2
Vanillin Stain||11/13/2017|0|Solid (g)||C 112 B|||
Vanillyl Alcohol||11/9/2017|0|Solid (g)|498-00-0|C 112 B||TCI|V0018
Xylenol Orange|Class|12/12/2016|0|Liquid (mL)|3618-43-7|C 112 A||Sigma-Aldrich|398187-5G
